,index,순번,구,가맹점,주소,동,경도,위도
1260,8334,36278,동구,독일디지탈보청기,대전광역시 동구 대전로 809,정동,127.432184941563,36.3316647676331
1261,8335,1582,동구,독일보청기,대전광역시 동구 중앙로 210-1 ,중동,127.432370474656,36.3308951230412
1262,8336,32676,동구,독일약국,대전광역시 동구 대전로 787 ,중동,127.433134711926,36.3298247325024
1263,8344,1236,동구,돈까스 테이블,대전광역시 동구 동대전로 174-3,자양동,127.448099470605,36.3372130019207
1264,8353,26561,동구,돈다발대패삼겹,대전광역시 동구 충정로 145 ,자양동,127.448657306082,36.3421885449692
1265,8358,33381,동구,돈도니석쇠한판불고기(용운점),대전광역시 동구 새울로109번길 18-4,용운동,127.461096885881,36.3283990971262
1266,8359,35322,동구,돈돈가,대전광역시 동구 계족로382번길 9,성남동,127.433470382586,36.3461858805036
1267,8362,23550,동구,돈돌이생막창,대전광역시 동구 충정로 117 ,자양동,127.450962001922,36.3436769000245
1268,8373,19854,동구,돈부리탐구생활,대전광역시 동구 태전로 130,삼성동,127.422224506098,36.3399582035633
1269,8378,35698,동구,돈샐 가오점,대전광역시 동구 은어송로 42-25,가오동,127.455597923255,36.3054601669799
1270,8387,28993,동구,돈오락쪽갈비,대전광역시 동구 대전로 674-2 ,인동,127.438673526332,36.3205982003231
1271,8407,25934,동구,돈하우스,대전광역시 동구 동대전로131번길 8-16 ,자양동,127.44561323845,36.3347457791416
1272,8431,38049,동구,동건셀프주유소,대전광역시 동구 중앙로 280 ,소제동,127.439490143642,36.3333118823014
1273,8432,16588,동구,동경,대전광역시 동구 중앙로203번길 4 ,중동,127.431658350771,36.3310587372254
1274,8434,36317,동구,동경뷰티크,대전광역시 동구 동대전로256번길 100,가양동,127.451843414113,36.3462333535152
1275,8435,20667,동구,동경상사,대전광역시 동구 대전로 703,인동,127.436865734777,36.323019976292
1276,8444,34691,동구,동광상회,대전광역시 동구 중앙로200번길 73 ,원동,127.433361517998,36.3277821149337
1277,8447,28288,동구,동광침구,대전광역시 동구 중앙로200번길 99,원동,127.433958423963,36.3267298982229
1278,8448,12472,동구,동구다방소품카페,대전광역시 동구 계족로463번길 28 ,용전동,127.430787193611,36.35337162671
1279,8449,23753,동구,동구랑꼬마김밥,대전광역시 동구 대전로542번길 121,천동,127.442910279718,36.3148163911269
1280,8450,26748,동구,동구시니어클럽,대전광역시 동구 계족로392번길 91,성남동,127.437167586892,36.3484843729865
1281,8451,35336,동구,동구행복한어르신복지관 라운지,대전광역시 동구 동부로 23 ,판암동,127.45632792064,36.3194178923916
1282,8452,26769,동구,동국당건재도매한약,대전광역시 동구 중앙로203번길 13-1,중동,127.431168947953,36.3314598148839
1283,8453,1238,동구,동궁찜닭,대전광역시 동구 동대전로 168,자양동,127.447688831361,36.3366547311444
1284,8458,29420,동구,동근이숯불두마리치킨,대전광역시 동구 동대전로 123-2 ,대동,127.445168355867,36.3334099128056
1285,8462,4521,동구,동남 브라인드,대전광역시 동구 중교로 130-14 ,원동,127.433652880276,36.3281868579849
1286,8463,4522,동구,동남 커튼,대전광역시 동구 중앙로200번길 73 ,원동,127.433361517998,36.3277821149337
1287,8464,4005,동구,동남공구철물상사,대전광역시 동구 대전로 772-1 ,원동,127.434325500532,36.3288775105232
1288,8465,16453,동구,동남모터스,대전광역시 동구 계족로 498 ,용전동,127.433062282521,36.3561333370558
1289,8466,4003,동구,동남상회,대전광역시 동구 역전시장길 8 ,정동,127.433731277703,36.3304560058946
1290,8468,20740,동구,동남순대,대전광역시 동구 옻밭5길 39 ,판암동,127.447514262199,36.3228415318753
1291,8471,34096,동구,동남의료기,대전광역시 동구 대전로 826 ,정동,127.431946386002,36.3332206992025
1292,8473,10626,동구,동남카오디오,대전광역시 동구 계족로 498 ,용전동,127.433062282521,36.3561333370558
1293,8476,9067,동구,동네,대전광역시 동구 태전로 132-16,삼성동,127.42251044555,36.3403097327066
1294,8481,17422,동구,동네미장원,대전광역시 동구 대동로 25 ,자양동,127.448031285318,36.3328919434014
1295,8496,32235,동구,동대전마트 ,대전광역시 동구 충정로 76 ,가양동,127.454680576637,36.3461348180415
1296,8499,16310,동구,동대전약국,대전광역시 동구 용운로 170-1 ,용운동,127.461183273669,36.3276369100461
1297,8500,11300,동구,동대전정형외과,대전광역시 동구 계족로 405 ,홍도동,127.431565829749,36.3478021799749
1298,8504,14753,동구,동동맘,대전광역시 동구 홍도로39번길 25,홍도동,127.427088987198,36.3484300708627
1299,8505,32314,동구,동동이와지짐이,대전광역시 동구 용운로151번길 6,용운동,127.459309812845,36.3284181437637
1300,8510,2984,동구,동막골식당,대전광역시 동구 동서대로1683번길 85,용전동,127.435525494984,36.3528561920924
1301,8511,30913,동구,동면민물,대전광역시 동구 회남로 8,신상동,127.49795402882,36.347242358833
1302,8517,38845,동구,동명자동차공업사,대전광역시 동구 옥천로 235,판암동,127.466199964283,36.3192594009604
1303,8525,10026,동구,동바,대전광역시 동구 계족로392번길 102 ,성남동,127.437829927775,36.3484361684684
1304,8529,29752,동구,동방미싱,대전광역시 동구 중앙로200번길 85,원동,127.433634919595,36.3272971013934
1305,8530,31704,동구,동방보일러,대전광역시 동구 대전로 734-1 ,원동,127.43609970352,36.3256062677872
1306,8535,22899,동구,동방종합카센타,대전광역시 동구 동대전로248번길 142 ,가양동,127.454459268514,36.34637140674
1307,8537,12899,동구,동방타일상사,대전광역시 동구 대전로 734 ,원동,127.436132629274,36.3255392803327
1308,8538,635,동구,동방홍,대전광역시 동구 동서대로 1699-20,용전동,127.438123137093,36.3504648061193
1309,8542,9797,동구,동백세탁소,대전광역시 동구 용전동 61-33번지,용전동,127.435595666926,36.3530935755557
1310,8543,27790,동구,동백장,대전광역시 동구 선화로196번길 44-3 ,중동,127.428664737386,36.3322076968884
1311,8549,27164,동구,동부SKY학원,대전광역시 동구 동서대로 1523,삼성동,127.421842155586,36.3415985208259
1312,8551,648,동구,동부매점,대전광역시 동구 동서대로 1689 ,용전동,127.436693888994,36.350315576746
1313,8553,31871,동구,동부상회,대전광역시 동구 동서대로1692번길 21 ,가양동,127.438090979109,36.3483637486745
1314,8555,29025,동구,동부슈퍼,대전광역시 동구 동서대로 1706 ,가양동,127.439225860924,36.3496610570299
1315,8556,711,동구,동부식당,대전광역시 동구 용운로 188-1,용운동,127.463098133611,36.3272709285385
1316,8557,4439,동구,동부집,대전광역시 동구 동서대로 1699-24,용전동,127.437935563478,36.3507088104053
1317,8559,37079,동구,동북아,대전광역시 동구 철갑길 45,소제동,127.437791592324,36.3348009102637
1318,8561,7290,동구,동산마켓,대전광역시 동구 동서대로 1715-14 ,용전동,127.43975232021,36.3507852265595
1319,8566,7464,동구,동산장,대전광역시 동구 동서대로 1715-14 ,용전동,127.43975232021,36.3507852265595
1320,8574,15394,동구,동서부부치과의원,대전광역시 동구 동부로73번길 20-7,용운동,127.46080887957,36.3234247258587
1321,8577,24144,동구,동서양한의원,대전광역시 동구 흥룡로 39,가양동,127.447972569255,36.3493041650716
1322,8578,25227,동구,동서연합의원,대전광역시 동구 동부로73번길 20-7,용운동,127.46080887957,36.3234247258587
1323,8579,17793,동구,동서음악학원,대전광역시 동구 태전로 132-11,삼성동,127.422321945608,36.3404899130527
1324,8580,18404,동구,동서이지스어학원,대전광역시 동구 태전로 132-11,삼성동,127.422321945608,36.3404899130527
1325,8584,4527,동구,동성전업사,대전광역시 동구 원동 36 중앙시장 A동,원동,0,0
1326,8592,33948,동구,동신스폰지,대전광역시 동구 중앙로200번길 85,원동,127.433634919595,36.3272971013934
1327,8593,35860,동구,동심문구,대전광역시 동구 백룡로11번안길 2,자양동,127.448823282706,36.3364231999284
1328,8594,35800,동구,동아가방,대전광역시 동구 성동로 74,자양동,127.451596686779,36.3423972699128
1329,8597,16923,동구,동아방사선과의원,대전광역시 동구 계족로 420 ,용전동,127.432419552015,36.3491237286915
1330,8599,33162,동구,동아식당,대전광역시 동구 동대전로248번길 76 ,가양동,127.451113704097,36.3450839603804
1331,8600,23206,동구,동아인쇄기계,대전광역시 동구 태전로 74-17 ,삼성동,127.427222652371,36.3367211724824
1332,8602,24337,동구,동아주유소,대전광역시 동구 동대전로 118 ,대동,127.445148543001,36.3326094725199
1333,8603,4433,동구,동아직물,대전광역시 동구 중앙로204번길 77 ,원동,127.433759594889,36.3277685951996
1334,8604,38668,동구,동아할인마트,대전광역시 동구 한밭대로1237번길52,용전동,127.437456123496,36.358561220014
1335,8605,39197,동구,동아헤어샵,대전광역시 동구 동대전로256번길 80,가양동,127.450800024604,36.3457429104759
1336,8608,11812,동구,동암한의원,대전광역시 동구 옥천로 148 ,판암동,127.45664563611,36.316651056409
1337,8615,15204,동구,동양기업,대전광역시 동구 비래서로76번길 43 ,가양동,127.451918338139,36.3524900922333
1338,8616,3181,동구,동양기전,대전광역시 동구 대전로 703 ,인동,127.436865734777,36.323019976292
1339,8618,19465,동구,동양당선비고가구,대전광역시 동구 한밭대로 1200 ,용전동,127.431877229421,36.3587808542735
1340,8624,28079,동구,동양사,대전광역시 동구 옛신탄진로55번길 7 ,홍도동,127.423009555758,36.3451455630404
1341,8630,15201,동구,동양신발,대전광역시 동구 중앙로204번길 28-1 ,중동,127.432391875474,36.3296686348737
1342,8644,22795,동구,동양타올산업,대전광역시 동구 중앙로200번길 73 ,원동,127.433361517998,36.3277821149337
1343,8648,38178,동구,동우종합상사,대전광역시 동구 토천1길 86 ,천동,127.446154595413,36.3187539185063
1344,8653,9320,동구,동원당한의원,대전광역시 동구 은어송로 73,가오동,127.456859475073,36.3072486087388
1345,8654,22010,동구,동원샘물대전총판,대전광역시 동구 옛신탄진로 10-10 ,삼성동,127.426639134874,36.3418107508291
1346,8666,8202,동구,동인약국,대전광역시 동구 산내로 1346 ,낭월동,127.466676057522,36.2835149695714
1347,8672,19109,동구,동일자전차,대전광역시 동구 동대전로 88 ,대동,127.443660589313,36.3302031887205
1348,8673,3179,동구,동일장식,대전광역시 동구 충무로 191 ,인동,127.437139464057,36.3217429986656
1349,8683,12883,동구,동지한의원,대전광역시 동구 동대전로 288 ,가양동,127.445254976635,36.3466916377982
1350,8684,2443,동구,동진가방,대전광역시 동구 중동 86,중동,0,0
1351,8689,12963,동구,동진한의원,대전광역시 동구 동서대로 1623,홍도동,127.430717891738,36.3467569939492
1352,8693,25581,동구,동창떡집,대전광역시 동구 계족로 85 ,신흥동,127.444518057823,36.322300470594
1353,8694,12442,동구,동창목재,대전광역시 동구 대전로 714 ,인동,36.3451828,127.419951
1354,8707,9166,동구,동키치킨,대전광역시 동구 계족로140번길 178 ,용운동,127.453959694921,36.3281053287923
1355,8709,19253,동구,동키치킨,대전광역시 동구 대전로 670 ,인동,127.438715710216,36.3203359830932
1356,8712,18880,동구,동키치킨삼성점식당,대전광역시 동구 태전로 167 ,삼성동,127.419109358597,36.3421514543038
1357,8718,33169,동구,동한볼링센터,대전광역시 동구 옛신탄진로 2 ,삼성동,127.425922440004,36.3412985562408
1358,8720,15417,동구,동해당약국,대전광역시 동구 대전로815번길 1 ,정동,127.431879977855,36.3321262808208
1359,8727,18491,동구,동해아구찜,대전광역시 동구 대전로813번길 45 ,중동,127.429836123072,36.3310978369021
1360,8740,34788,동구,동화건강센타,대전광역시 동구 계족로 393 ,성남동,127.432133257948,36.3467060143993
1361,8741,29332,동구,동화문구,대전광역시 동구 판암1동 314 주공@단지내 109,판암동,127.477327703038,36.3167912292112
1362,8747,14105,동구,동화한의원,대전광역시 동구 대전로813번길 51 ,중동,127.429564777107,36.3309698541245
1363,8755,25505,동구,돼지마을,대전광역시 동구 대전로815번길 54-1 ,정동,127.430569626362,36.3342317396241
1364,8759,34859,동구,돼지미,대전광역시 동구 신기로101번길 36-22,가오동,127.45702513754,36.3112337078068
1365,8776,724,동구,두꺼비세탁,대전광역시 동구 비래서로42번안길 31 ,가양동,127.450728147895,36.3535078655376
1366,8785,32870,동구,두끼떡볶이 대전가오점,대전광역시 동구 은어송로 63,가오동,127.456024158274,36.3066697265049
1367,8787,439,동구,두남전기조명,대전광역시 동구 판암2동 486-9,판암동,36.3208705,127.45456371286369
1368,8794,27608,동구,두드림학원,대전광역시 동구 산내로 1302,낭월동,127.468571217952,36.279739805923
1369,8797,25532,동구,두래향,대전광역시 동구 우암로 319 ,가양동,127.450351834593,36.3478636187961
1370,8813,17177,동구,두리꽃집,대전광역시 동구 태전로 51 ,삼성동,127.428058311621,36.3346144780596
1371,8816,22225,동구,두리상사,대전광역시 동구 원동 64,원동,0,0
1372,8818,18949,동구,두리상사,대전광역시 동구 용운로 164,용운동,127.460584708479,36.3278162089766
1373,8823,36910,동구,두리아치킨 대전1호점 호프,대전광역시 동구 한남로7번길 3,홍도동,127.427685347866,36.3510636901818
1374,8828,26044,동구,두리축산,대전광역시 동구 한밭대로1237번길 52,용전동,127.437456123496,36.358561220014
1375,8829,19206,동구,두리커텐,대전광역시 동구 중앙로204번길 64 ,원동,127.433203497427,36.3282677009839
1376,8840,27870,동구,두발이킥보드,대전광역시 동구 옻밭5길 50 ,신흥동,127.448717988339,36.3218105787503
1377,8855,32533,동구,두산바스,대전광역시 동구 동구청로 65-104,가오동,36.3157458,127.4564464
1378,8859,11285,동구,두아름마트,대전광역시 동구 동산초교로 41,홍도동,127.425129013224,36.3473659245142
1379,8863,34761,동구,두원수산,대전광역시 동구 가양로 103 ,가양동,127.441865350624,36.3455468421957
1380,8875,1169,동구,두찜자양점,대전광역시 동구 동대전로 198,자양동,127.449024631855,36.3391926540423
1381,9003,25230,동구,둘리스튜디오,대전광역시 동구 동부로73번길 14 ,용운동,127.460645105652,36.3229212391172
1382,9004,38832,동구,둘리익스프레스,대전광역시 동구 동서대로 1578-25,성남동,127.4285434167,36.3426738412141
1383,9023,33875,동구,뒤안뜰반찬,대전광역시 동구 충정로 141,자양동,127.448845304121,36.3423772657702
1384,9042,10110,동구,드레스미싱,대전광역시 동구 중앙로204번길 61 ,원동,127.433387643716,36.328417259546
1385,9060,672,동구,드림 안경 콘택트,대전광역시 동구 홍도로 14-5 ,홍도동,127.430056346229,36.3477988804796
1386,9077,28592,동구,드림마취통증의학과 ,대전광역시 동구 동대전로 272,가양동,127.446253754841,36.3454393365111
1387,9078,14473,동구,드림마트,대전광역시 동구 계족로464번길 12,용전동,127.433362585087,36.3529664290877
1388,9079,26531,동구,드림마트,대전광역시 동구 백룡로11번길 139 ,자양동,127.450218257568,36.3418245480856
1389,9090,6882,동구,드림백유통,대전광역시 동구 충무로 185,인동,127.436652059271,36.3217881267744
1390,9092,22127,동구,드림사무용가구,대전광역시 동구 동서대로1504번길 2,삼성동,127.420530816825,36.3398496359582
1391,9118,25226,동구,드림카센타,대전광역시 동구 동부로 17 ,판암동,36.3423117,127.4596551
1392,9119,7281,동구,드림카오디오,대전광역시 동구 계족로475번길 2 ,용전동,127.4323721311,36.3544086491878
1393,9126,39040,동구,드림팜,대전광역시 동구 동부로 47,판암동,127.458023724687,36.3210212688772
1394,9127,23778,동구,드림폴리 북카페,대전광역시 동구 우암로 352-21 ,가양동,127.453757371833,36.3510398955929
1395,9129,31352,동구,드림푸드,대전광역시 동구 대전로 673,인동,127.438255475542,36.3204586093816
1396,9149,15432,동구,들고뛰어,대전광역시 동구 우암로 59,삼성동,127.425098301522,36.3364478510495
1397,9160,10525,동구,등나무집,대전광역시 동구 회남로 821 ,주촌동,127.532551229272,36.3982104678022
1398,9164,4324,동구,등산 천막사,대전광역시 동구 원동 61-1,원동,127.431855939611,36.3279119265928
1399,9173,30453,동구,디네일,대전광역시 동구 대전로542번길 80-63,천동,127.447070485445,36.316369405053
1400,9182,9831,동구,디디치킨(DD치킨),대전광역시 동구 옥천로 152-6 ,판암동,127.457120597795,36.3165802109009
1401,9192,1223,동구,디몬드 대전복합터미널점,대전광역시 동구 동서대로 1689,용전동,127.436693888994,36.350315576746
1402,9198,36950,동구,디비스 커피,대전광역시 동구 대학로50번길 78 ,용운동,127.456024179785,36.3321745676798
1403,9219,40184,동구,디어바이크,대전광역시 동구 충무로268,신흥동,127.445158371914,36.3236667951057
1404,9224,15523,동구,디에떼 가양다솜병원점,대전광역시 동구 우암로 234,가양동,127.442568049867,36.3435604881299
1405,9245,16971,동구,디에떼에스프레소(가오점),대전광역시 동구 은어송로 33,가오동,127.453486820826,36.3049797542328
1406,9248,10476,동구,디에떼에스프레소보건대점,대전광역시 동구 충정로18번길 42,가양동,127.451755236994,36.3473989937605
1407,9253,39473,동구,디에스(DS)덴탈,대전광역시 동구 백룡로6번길 118,대동,127.444832370457,36.3314587671289
1408,9261,22084,동구,디엔지 컴퍼니 가오스트라이크존,대전광역시 동구 동구청로 101,가오동,127.456169939554,36.3070582092672
1409,9274,35136,동구,디와이스케일 (DY),대전광역시 동구 동서대로1730번길 28,가양동,127.442301899399,36.3487943176213
1410,9278,13835,동구,디자이너수민,대전광역시 동구 동대전로 158-2,자양동,127.447218548794,36.3359691658449
1411,9284,29899,동구,디자인가이아,대전광역시 동구 계족로 460,용전동,127.432822461895,36.3526404499277
1412,9295,10123,동구,디자인원,대전광역시 동구 대전로839번길 46,중동,127.428945888813,36.3333314459428
1413,9298,3549,동구,디자인페이스,대전광역시 동구 산내로1308번길 73-1 ,낭월동,127.472316089635,36.2799954286397
1414,9304,30544,동구,디저트스튜디오하하 ,대전광역시 동구 대전로448번길 86-18,가오동,127.45637943788,36.3076234401146
1415,9315,26843,동구,디케이 바이크 동구점,대전광역시 동구 동서대로 1493 ,삼성동,127.419471326241,36.339627795227
1416,9319,34689,동구,디케이홈,대전광역시 동구 중앙로200번길 73 ,원동,127.433361517998,36.3277821149337
1417,9322,10086,동구,디테일링  가이드,대전광역시 동구 한밭대로 1230-10 ,용전동,127.433720372662,36.3572547118944
1418,9324,1918,동구,디테일링 셀프 세차,대전광역시 동구 한밭대로 1230-10 ,용전동,127.433720372662,36.3572547118944
1419,9363,40117,동구,따뜻한밥상,대전광역시 동구 대흥로206번길74,인동,127.435936592658,36.3233346351317
1420,9369,27169,동구,따봉시래기,대전광역시 동구 신기로 52 1층 ,가오동,127.452335906377,36.308988322978
1421,9371,30879,동구,따숨,대전광역시 동구 신기로101번길 25-7,가오동,127.455868764522,36.3105018603601
1422,9374,36804,동구,딱이야  호프,대전광역시 동구 은어송로51번길 6-11,가오동,127.455571607058,36.3067166009413
1423,9386,17647,동구,땅다리삼겹살,대전광역시 동구 대전로1020번길 38 ,홍도동,127.419535653714,36.3477166936
1424,9391,7339,동구,땅스부대찌개 용운점,대전광역시 동구 용운로 160-1,용운동,127.460173490502,36.3278669069533
1425,9393,36822,동구,땅스부대찌개 중앙시장점,대전광역시 동구 중앙로194번길 36 ,원동,127.431573497093,36.3289611953138
1426,9396,30607,동구,땅스부대찌개대전가오점 ,대전광역시 동구 은어송로 45,가오동,127.45462103488,36.3056716075283
1427,9408,2710,동구,땡이네,대전광역시 동구 중앙로200번길 25 ,중동,127.432174500218,36.3297137589406
1428,9412,7900,동구,땡자애견,대전광역시 동구 계족로 509 ,용전동,127.432518630057,36.3572473527567
1429,9414,28716,동구,땡초신불닭 ,대전광역시 동구 동대전로 103,대동,127.444096952721,36.3316157832237
1430,9423,2222,동구,떡과찬,대전광역시 동구 산내로 1310,낭월동,127.468214993937,36.2804200619015
1431,9430,34424,동구,떡두꺼비,대전광역시 동구 대전로 788-1 ,중동,127.433501565087,36.3300837523278
1432,9432,18451,동구,떡마을,대전광역시 동구 새울로91번길 14-21 ,용운동,127.460709006712,36.3274581434568
1433,9455,10139,동구,떡수레,대전광역시 동구 가양로 60 ,가양동,127.442456694587,36.341657170335
1434,9461,6724,동구,떡잎방범대동구점,대전광역시 동구 동대전로218번길 15,자양동,127.449416527112,36.3418354059694
1435,9471,18751,동구,또또와식당,대전광역시 동구 동대전로131번길 8-39 ,자양동,127.446088926264,36.3358361385753
1436,9490,30363,동구,또봉이 통닭,대전광역시 동구 계족로 137,대동,127.443124606043,36.3272442729139
1437,9498,3019,동구,또봉이통닭 (효동점),대전광역시 동구 대전로 646,효동,127.44176790469,36.3188802445439
1438,9506,39215,동구,또봉이통닭 용전점,대전광역시 동구 계족로446번길15,용전동,127.433390991493,36.3514183813494
1439,9510,36126,동구,또봉이통닭(산내점),대전광역시 동구 석천로 39-26,낭월동,127.466649337718,36.2762027886178
1440,9515,26884,동구,또와두손공방,대전광역시 동구 중앙로200번길 70,원동,127.432746795187,36.3274480230318
1441,9517,4010,동구,또와식당,대전광역시 동구 정동 1-14,정동,127.434732475652,36.3291416076332
1442,9525,24882,동구,똘똘이  식당,대전광역시 동구 계족로140번길 50 ,대동,127.44758853226,36.3259751854383
1443,9530,21723,동구,똥강아지,대전광역시 동구 대전로791번길 42-3,중동,127.4308433758,36.3295549110255
1444,9537,31777,동구,뚜레쥬르,대전광역시 동구 은어송로 42-25,가오동,127.455597923255,36.3054601669799
1445,9538,27663,동구,뚜레쥬르 대전낭월점,대전광역시 동구 산내로 1317,낭월동,127.467458355727,36.2810553816446
1446,9540,18811,동구,뚜레쥬르 대전대동오거리,대전광역시 동구 동대전로 80-2 ,대동,127.44342128238,36.3297183429737
1447,9555,38742,동구,뚜레쥬르 동대전하나로마트점,대전광역시 동구 계족로63,인동,127.443017620855,36.3202865029075
1448,9573,13390,동구,뚝딱숯불치킨,대전광역시 동구 계족로432번길 1 ,용전동,127.432532485373,36.3502868248434
1449,9576,25224,동구,뚝배기,대전광역시 동구 동부로 56-7,판암동,127.46081779027,36.3210793799278
1450,9579,34064,동구,뚝배기촌,대전광역시 동구 흥룡로65번길 63 ,가양동,127.447294226209,36.3514822270915
1451,9583,14795,동구,뚱돼지 주먹구이,대전광역시 동구 동서대로1695번길 102 ,용전동,127.43802872081,36.3535368897768
1452,9610,36805,동구,뜰에봄  꽃집,대전광역시 동구 동서대로1705번길 52,용전동,127.437892543642,36.3522174413129
1453,9614,35723,동구,띠꾼이네 닭강정,대전광역시 동구 대전로785번길 50,중동,127.430803076342,36.3289714544159
1454,9622,22553,동구,띵호와  반점,대전광역시 동구 계족로140번길 150 ,용운동,127.452633900441,36.3276576061173
1455,9626,13559,동구,라끄블루,대전광역시 동구 회남로275번길 161 ,신하동,127.503575729985,36.3752197392461
1456,9633,34762,동구,라노보 대동점,대전광역시 동구 대동초등2길 13,대동,127.445887046431,36.3259364859862
1457,9660,10132,동구,라라코스트식당,대전광역시 동구 동구청로 101,가오동,127.456169939554,36.3070582092672
1458,9665,27180,동구,라라헤어(Lara),대전광역시 동구 용운로 155-1,용운동,127.459769288751,36.3281830628502
1459,9691,363,동구,라보떼,대전광역시 동구 신기로 100,가오동,127.457387187081,36.3103859365336
1460,9702,9981,동구,라브리지헤어,대전광역시 동구 한밭대로 1282,용전동,127.437366672136,36.3538242656142
1461,9708,14445,동구,라비아,대전광역시 동구 새울로 42-21,용운동,127.463590949024,36.321969112315
1462,9710,14054,동구,라비엔로즈,대전광역시 동구 새울로123번길 28-22,용운동,127.461485993069,36.3304531762559
1463,9712,40009,동구,라비타 갤러리,대전광역시 동구 산내로 435,하소동,127.442815793076,36.2238434654309
1464,9718,37052,동구,라수아,대전광역시 동구 중교로 124,원동,127.432887281991,36.3283829356012
1465,9732,38133,동구,라오니피자,대전광역시 동구 계족로368번길 136-36,가양동,127.441304347116,36.3436298656733
1466,9736,7897,동구,라온SPACE/쉐보보,대전광역시 동구 용전동 24-7번지 2층,용전동,127.440514859727,36.3528777345943
1467,9739,12664,동구,라온동물병원,대전광역시 동구 대전로 446,가오동,127.45263976764,36.3058293517662
1468,9757,28108,동구,라온캣,대전광역시 동구 동서대로 1499 ,삼성동,127.419927133212,36.3400233424396
1469,9763,36500,동구,라온필라테스,대전광역시 동구 계족로 10,효동,127.441243765835,36.3159210902373
1470,9772,38277,동구,라운지엑스 소제,대전광역시 동구 수향1길 12 ,소제동,127.436959568736,36.3371728744032
1471,9800,17882,동구,라이크유,대전광역시 동구 용운로 139-1 ,용운동,127.457874298676,36.3282016920221
1472,9819,17423,동구,라일락,대전광역시 동구 중동 317 역전지하상가 나-2,중동,127.430517139303,36.3304212158619
1473,9820,5933,동구,라일락,대전광역시 동구 중앙로200번길 85,원동,127.433634919595,36.3272971013934
1474,9829,8845,동구,라임왁싱&스킨케어,대전광역시 동구 신기로 100,가오동,127.457387187081,36.3103859365336
1475,9830,15321,동구,라임킥복싱다이어트,대전광역시 동구 용전동 172-4번지 외5,용전동,127.431994705284,36.3524578938206
1476,9834,15896,동구,라자가구 홍대디자인가구,대전광역시 동구 물류로13번길 53 ,구도동,127.470496640553,36.2724502372861
1477,9842,23859,동구,라트리헤어 스파힐 대전자양점,대전광역시 동구 충정로 133,자양동,127.449472021629,36.3429247163918
1478,9847,29133,동구,라파플러스대전점,대전광역시 동구 계족로 99,신흥동,127.445184470639,36.3232625201093
1479,9854,2435,동구,라플헤어,대전광역시 동구 산내로 1344-1,낭월동,127.466796666857,36.2833385880996
1480,9863,35357,동구,락노래연습장,대전광역시 동구 은어송로51번길 12,가오동,127.455076241266,36.3064658871182
1481,9870,25925,동구,락원간제미타운,대전광역시 동구 우암로171번길 19 ,성남동,127.435490276264,36.3425314853783
1482,9877,1598,동구,란 중국 정통 마사지,대전광역시 동구 은어송로 36,가오동,127.45405918453,36.3047636418475
1483,9883,4104,동구,란의상실,대전광역시 동구 중교로 119,원동,127.432202050797,36.3285919650311
1484,9888,17164,동구,란헤어라인,대전광역시 동구 백룡로11번길 161 ,자양동,127.449801722891,36.3427273804949
1485,9893,1530,동구,랑스주얼리,대전광역시 동구 대전로 799,중동,127.432541164625,36.3307855532474
1486,9904,38390,동구,래비즈,대전광역시 동구 한남로 2-1,홍도동,127.427818000838,36.3515062320984
1487,9909,13603,동구,랙스테이션,대전광역시 동구 산내로1337번길 32 ,낭월동,127.465004003269,36.2827482689251
1488,9923,20352,동구,러브러브,대전광역시 동구 중앙로 지하 200,중동,127.431162001818,36.330664101385
1489,9934,10040,동구,러블리스위트,대전광역시 동구 계족로 485-1 ,용전동,127.432428214396,36.354980690823
1490,9937,7678,동구,러블리헤어,대전광역시 동구 동구청로 89-22,가오동,127.456240184791,36.3056992337022
1491,9941,22601,동구,러블리헤어샵,대전광역시 동구 흥룡로 37 ,가양동,127.447745535599,36.3492074189443
1492,9960,18943,동구,럭키당구클럽,대전광역시 동구 대전로 302,대성동,127.461210784462,36.2951207690652
1493,9973,23372,동구,런던보이,대전광역시 동구 가양1동 318 홍명상가 1층 54,가양동,0,0
1494,9975,18519,동구,런드리존 (판암점),대전광역시 동구 옥천로176번길 52,판암동,127.459107234648,36.3149576874863
1495,9986,27680,동구,레드  -컴,대전광역시 동구 삼성동 126-6번지,삼성동,127.428635867819,36.3360663648338
1496,10002,14139,동구,레몬치킨피자,대전광역시 동구 계족로 442 ,용전동,127.432663546538,36.3512423148598
1497,10004,28776,동구,레몬트리,대전광역시 동구 현암로 49 ,삼성동,127.417354861752,36.342220316212
1498,10016,1173,동구,레삐도르,대전광역시 동구 동서대로1748번길 85 ,가양동,127.447084095657,36.3502120897274
1499,10021,3009,동구,레스포자전거,대전광역시 동구 우암로 92 ,삼성동,127.428661990791,36.3375204978781
1500,10025,18289,동구,레아헤어,대전광역시 동구 우암로326번길 8,가양동,127.451372360483,36.3479204173554
1501,10036,23908,동구,레이크우드,대전광역시 동구 계족로443번길 46,용전동,127.429660911371,36.3516572350286
1502,10039,8709,동구,레인보우동물병원,대전광역시 동구 우암로171번길 72,성남동,127.434460193998,36.344690212426
1503,10052,36966,동구,렌즈맨안경,대전광역시 동구 은어송로 72,가오동,127.457985837078,36.3069678174478
1504,10053,32879,동구,렌즈미,대전광역시 동구 동서대로1695번길 12,용전동,127.437875815389,36.3502050934102
